,Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Genero,Jugador,Player_ID_new
5429,216,25,4,10,32,8,61,64,7,1,C,5,8,27,8,1,R,6,31-45,Femenino,Tanya,216
5430,127,44,10,16,52,90,0,70,3,2,B,12,4,33,16,24,D,6,31-45,Femenino,Melissa,127
5431,83,8,23,23,83,73,15,8,3,2,A,1,9,1,7,21,D,6,31-45,Femenino,Christina,83
5432,217,2,24,15,68,41,98,16,7,2,A,11,29,9,13,22,R,6,31-45,Femenino,Autumn,217
5433,218,38,18,23,39,23,93,95,2,3,C,3,25,34,18,15,D,6,31-45,Femenino,Tracy,218
5434,70,28,7,4,14,53,27,7,4,2,A,14,24,7,18,16,R,6,31-45,Femenino,Lauren,70
5435,218,15,19,6,19,24,22,62,10,2,A,13,15,39,16,10,D,6,31-45,Femenino,Tracy,218
5436,219,32,26,9,73,53,77,91,9,2,A,14,4,45,3,5,D,6,31-45,Femenino,Jeanne,219
5437,220,4,0,18,45,86,57,41,9,3,B,2,12,39,19,15,R,6,31-45,Femenino,Natasha,220
5438,4,8,13,21,70,72,92,94,0,1,A,18,3,14,4,8,D,6,31-45,Masculino,Daniel,4
5439,221,30,28,21,55,19,22,32,1,0,C,2,10,47,18,4,D,6,31-45,Femenino,Olivia,221
5440,222,26,19,24,46,29,65,31,5,4,C,18,17,7,14,11,R,6,31-45,Femenino,Amy,222
5441,137,43,16,1,92,24,11,97,4,0,B,14,10,29,7,3,D,6,31-45,Femenino,Denise,137
5442,53,12,21,22,63,11,42,76,10,0,A,8,19,29,11,7,D,6,31-45,Femenino,Debra,53
5443,223,28,2,12,41,12,13,65,7,1,B,11,20,50,18,4,R,6,31-45,Femenino,Kari,223
5444,38,13,29,15,60,84,8,64,10,2,B,12,4,40,12,16,R,6,31-45,Masculino,Justin,38
5445,69,5,21,0,59,22,94,62,3,3,A,15,12,37,17,11,D,6,31-45,Masculino,Stephen,69
5446,224,19,10,9,89,69,58,64,5,0,B,8,5,29,10,17,R,6,31-45,Femenino,Melinda,224
5447,97,8,2,0,89,18,81,20,2,4,C,15,25,1,6,0,R,6,31-45,Masculino,Ronald,97
5448,168,12,23,11,53,36,49,82,3,2,B,13,25,29,10,19,D,6,31-45,Masculino,Jon,168
5449,208,1,25,20,72,81,10,96,5,1,A,17,13,12,14,5,D,6,31-45,Masculino,Antonio,208
5450,129,22,28,25,40,96,10,55,6,3,A,12,12,16,9,25,D,6,31-45,Femenino,Kayla,129
5451,24,6,8,12,38,17,68,100,10,2,C,0,27,14,7,8,D,6,31-45,Masculino,Christopher,24
5452,199,33,21,12,81,24,78,13,5,3,A,3,28,37,3,4,D,6,31-45,Masculino,Troy,199
5453,13,19,8,1,6,10,79,14,2,2,B,0,11,7,15,23,D,6,31-45,Femenino,Emily,13
5454,56,38,19,9,78,91,93,24,2,1,B,9,28,42,2,12,R,6,31-45,Masculino,Kevin,56
5455,225,32,20,15,12,3,52,78,8,4,A,3,23,31,19,17,D,6,31-45,Masculino,Geoffrey,225
5456,15,34,11,20,52,67,79,5,9,0,A,0,2,30,6,7,R,6,31-45,Masculino,David,15
5457,192,49,19,7,52,0,56,42,8,3,B,12,1,32,1,11,R,6,31-45,Femenino,Lisa,192
5458,121,23,2,8,60,92,84,73,10,4,B,3,25,49,2,6,R,6,31-45,Masculino,Patrick,121
5459,171,8,24,13,56,24,81,91,0,2,A,12,6,5,8,17,R,6,31-45,Femenino,Christine,171
5460,143,34,22,24,52,92,95,51,10,1,B,4,17,16,5,1,R,6,31-45,Femenino,Susan,143
5461,209,32,26,6,63,19,92,49,5,3,A,0,17,38,15,23,D,6,31-45,Femenino,Jordan,209
5462,70,28,15,9,3,90,36,51,2,0,C,6,5,44,10,30,D,6,31-45,Femenino,Lauren,70
5463,44,25,24,16,43,45,39,6,9,3,A,14,14,2,6,29,R,6,31-45,Masculino,Nathan,44
5464,13,1,6,22,15,60,99,90,1,4,A,1,35,37,10,1,D,6,31-45,Femenino,Emily,13
5465,22,45,8,25,64,16,71,49,6,0,A,1,6,26,7,28,R,6,31-45,Masculino,Jeremy,22
5466,20,15,26,16,31,50,1,51,3,1,A,16,4,44,17,27,D,6,31-45,Femenino,Jessica,20
5467,111,42,12,13,42,61,86,14,8,3,B,0,10,32,5,29,R,6,31-45,Femenino,Amanda,111
5468,69,8,28,3,100,52,61,84,1,0,A,9,8,41,0,17,D,6,31-45,Masculino,Stephen,69
5469,226,24,24,3,9,83,35,81,5,4,C,6,0,36,3,8,D,6,31-45,Masculino,Jerry,226
5470,118,29,25,19,76,1,6,80,0,3,B,8,2,17,14,22,R,6,31-45,Masculino,Adam,118
5471,28,50,16,25,57,0,25,24,6,1,B,14,33,3,8,23,D,6,31-45,Masculino,Timothy,28
5472,197,45,8,2,7,6,31,47,1,0,A,4,22,41,16,7,R,6,31-45,Masculino,Bryan,197
5473,225,23,6,2,34,91,14,7,4,1,B,9,36,36,16,8,R,6,31-45,Masculino,Geoffrey,225
5474,227,32,24,24,69,31,24,77,4,4,B,6,2,3,18,5,D,6,31-45,Masculino,Victor,227
5475,134,6,18,12,19,82,16,65,7,0,A,17,0,34,17,25,R,6,31-45,Masculino,Brian,134
5476,228,49,9,12,69,36,68,23,3,0,A,4,11,48,15,7,D,6,31-45,Femenino,Bridget,228
5477,229,48,15,11,70,99,97,48,9,3,A,16,30,26,0,1,D,6,31-45,Femenino,Hannah,229
5478,230,46,10,16,29,16,53,52,2,1,A,7,13,7,5,15,R,6,31-45,Femenino,Dawn,230
5479,24,16,19,16,54,48,45,88,7,0,C,5,16,43,19,14,D,6,31-45,Masculino,Christopher,24
5480,21,5,27,1,84,43,71,76,7,0,A,8,2,44,8,21,R,6,31-45,Femenino,Rebecca,21
5481,231,3,27,10,91,87,29,95,0,1,A,4,2,23,8,3,D,6,31-45,Masculino,Allen,231
5482,232,0,2,11,97,77,26,82,6,1,B,8,5,39,15,14,R,6,31-45,Femenino,Nichole,232
5483,14,38,3,3,13,11,34,94,8,0,C,4,27,26,11,12,D,6,31-45,Femenino,Kelly,14
5484,214,38,24,17,31,86,55,35,8,4,B,8,10,34,18,2,R,6,31-45,Femenino,Amber,214
5485,64,50,26,4,82,75,36,23,5,2,A,17,3,13,18,24,R,6,31-45,Femenino,Deborah,64
5486,233,0,24,21,26,70,14,59,4,2,C,15,8,37,13,6,R,6,31-45,Masculino,Bobby,233
5487,157,39,16,8,33,41,26,13,5,1,C,10,19,9,7,25,R,6,31-45,Femenino,Dominique,157
5488,222,47,30,24,57,66,35,55,1,2,A,12,15,19,7,24,R,6,31-45,Femenino,Amy,222
5489,11,16,3,17,39,48,92,29,6,4,A,7,19,10,5,15,R,6,31-45,Masculino,Matthew,11
5490,33,6,23,3,8,84,11,83,5,4,C,2,28,28,5,22,R,6,31-45,Masculino,Joseph,33
5491,11,46,15,0,83,96,17,86,4,2,C,8,9,19,6,10,D,6,31-45,Masculino,Matthew,11
5492,4,42,13,15,48,22,61,59,7,0,B,5,31,47,18,29,R,6,31-45,Masculino,Daniel,4
5493,10,3,18,0,23,23,1,29,3,2,C,8,5,7,17,15,R,6,31-45,Femenino,Kathleen,10
5494,234,18,27,25,100,42,26,45,6,3,C,5,28,38,7,21,R,6,31-45,Masculino,George,234
5495,52,49,16,3,76,21,27,100,1,2,C,16,13,4,19,7,R,6,31-45,Masculino,Travis,52
5496,155,41,9,10,7,89,97,8,3,3,B,18,30,49,12,29,R,6,31-45,Masculino,Nathaniel,155
5497,211,34,16,10,71,38,77,27,6,4,A,14,1,38,8,17,R,6,31-45,Masculino,Kyle,211
5498,235,15,10,13,97,69,33,0,6,0,B,10,30,19,11,25,R,6,31-45,Masculino,Johnny,235
5499,45,28,30,17,72,57,46,7,10,0,A,11,16,7,4,16,R,6,31-45,Femenino,Cynthia,45
5500,136,2,12,25,56,1,1,18,3,4,A,18,12,43,15,22,D,6,31-45,Masculino,Gregory,136
5501,127,34,10,17,81,94,30,21,10,3,C,1,14,46,3,20,R,6,31-45,Femenino,Melissa,127
5502,192,38,17,11,3,36,17,85,7,2,B,3,11,29,12,9,R,6,31-45,Femenino,Lisa,192
5503,58,17,24,3,80,47,23,92,1,0,B,2,20,7,11,26,D,6,31-45,Femenino,Sara,58
5504,88,33,10,22,1,36,33,18,6,0,B,10,20,28,15,22,D,6,31-45,Femenino,Leslie,88
5505,116,46,10,23,1,74,14,51,3,3,A,9,13,35,20,3,R,6,31-45,Masculino,Jeffery,116
5506,236,29,8,5,41,91,74,22,2,0,B,8,28,16,2,14,R,6,31-45,Masculino,Blake,236
5507,56,38,11,25,78,94,91,30,0,2,B,14,13,46,11,30,R,6,31-45,Masculino,Kevin,56
5508,11,18,6,14,64,69,82,66,3,4,B,7,6,2,17,14,D,6,31-45,Masculino,Matthew,11
5509,15,12,15,8,84,18,1,91,9,0,A,2,33,41,20,6,D,6,31-45,Masculino,David,15
5510,21,22,21,16,93,54,94,42,2,4,A,14,19,2,1,3,D,6,31-45,Femenino,Rebecca,21
5511,237,22,22,3,0,10,80,80,5,1,B,3,0,41,11,7,R,6,31-45,Masculino,Ray,237
5512,153,19,22,7,55,48,100,10,8,3,A,11,23,26,18,19,D,6,31-45,Masculino,Eric,153
5513,222,1,5,4,42,54,28,45,5,3,C,4,24,21,8,1,D,6,31-45,Femenino,Amy,222
5514,80,29,30,15,76,65,71,8,3,1,C,11,17,37,2,2,D,6,31-45,Masculino,John,80
5515,11,11,18,15,77,85,32,15,4,3,B,12,22,20,16,8,D,6,31-45,Masculino,Matthew,11
5516,33,39,2,19,39,27,100,84,7,4,A,15,22,29,0,9,D,6,31-45,Masculino,Joseph,33
5517,166,37,10,6,67,49,20,41,7,2,B,12,20,17,17,30,D,6,31-45,Femenino,Taylor,166
5518,113,44,23,20,19,78,66,56,5,2,A,6,14,37,6,14,D,6,31-45,Femenino,Sarah,113
5519,163,32,15,23,88,37,41,75,3,1,C,2,9,25,3,17,R,6,31-45,Masculino,Zachary,163
5520,178,12,16,17,13,63,81,93,0,3,A,13,17,9,9,21,D,6,31-45,Femenino,Brittany,178
5521,11,18,16,25,9,70,18,75,4,4,B,4,35,18,8,13,D,6,31-45,Masculino,Matthew,11
5522,192,5,8,2,79,29,19,3,6,4,B,2,19,4,14,8,D,6,31-45,Femenino,Lisa,192
5523,80,13,11,20,13,46,75,20,6,0,B,1,3,16,6,24,D,6,31-45,Masculino,John,80
5524,238,3,3,12,74,28,99,80,2,1,C,11,15,22,6,23,R,6,31-45,Femenino,Joy,238
5525,36,10,18,18,19,38,10,31,8,3,C,12,2,4,13,1,D,6,31-45,Masculino,Benjamin,36
5526,108,47,3,25,37,33,49,61,10,0,B,13,6,30,17,17,D,6,31-45,Masculino,Michael,108
5527,239,40,26,19,2,38,11,35,1,2,B,0,7,27,2,16,D,6,31-45,Femenino,Candice,239
5528,135,12,15,18,91,80,26,51,7,2,B,14,12,10,6,18,R,6,31-45,Masculino,Peter,135
5529,64,20,18,11,23,90,18,9,6,3,C,13,27,36,5,24,D,6,31-45,Femenino,Deborah,64
5530,180,50,5,6,96,44,92,97,7,2,B,7,0,16,11,12,R,6,31-45,Femenino,Tina,180
5531,80,0,24,24,10,32,27,25,6,1,B,0,22,42,9,30,D,6,31-45,Masculino,John,80
5532,240,28,28,25,65,81,77,55,1,3,B,6,36,36,2,4,R,6,31-45,Femenino,Jane,240
5533,42,39,21,6,7,56,53,56,4,3,B,6,3,17,16,7,D,6,31-45,Femenino,Jennifer,42
5534,95,11,23,7,76,8,52,32,3,1,C,18,0,1,0,7,D,6,31-45,Masculino,Jacob,95
5535,241,41,10,11,54,42,1,28,7,0,C,18,31,28,12,25,D,6,31-45,Femenino,Ebony,241
5536,177,10,29,5,16,56,53,16,7,3,A,9,10,14,12,30,D,6,31-45,Femenino,Stacy,177
5537,111,40,30,23,62,93,94,3,7,3,C,8,26,19,4,4,R,6,31-45,Femenino,Amanda,111
5538,69,20,25,20,59,16,93,32,9,0,A,13,3,20,16,17,D,6,31-45,Masculino,Stephen,69
5539,16,19,14,9,9,45,90,76,4,1,C,16,17,49,8,14,R,6,31-45,Femenino,Michelle,16
5540,46,43,11,3,50,32,43,48,8,0,A,14,16,8,16,14,D,6,31-45,Masculino,Austin,46
5541,242,0,25,15,92,81,14,76,9,4,B,4,14,37,4,11,D,6,31-45,Femenino,Megan,242
5542,167,26,28,22,0,34,13,23,10,1,C,7,31,46,2,30,D,6,31-45,Femenino,Renee,167
5543,35,7,21,24,46,95,93,94,10,2,A,17,22,11,20,10,D,6,31-45,Masculino,Joe,35
5544,115,43,4,1,71,53,75,82,10,2,B,17,22,25,19,12,R,6,31-45,Masculino,Jason,115
5545,108,6,1,15,50,18,89,40,7,1,A,3,9,20,9,9,R,6,31-45,Masculino,Michael,108
5546,134,24,28,3,73,76,48,79,2,4,C,13,19,10,12,1,R,6,31-45,Masculino,Brian,134
5547,243,17,30,2,56,89,38,55,8,4,C,11,25,28,18,27,D,6,31-45,Femenino,Shelley,243
5548,244,0,2,15,52,93,15,41,10,1,B,15,15,25,6,26,R,6,31-45,Femenino,Tara,244
5549,20,22,14,10,92,55,44,74,3,4,B,3,29,18,6,29,D,6,31-45,Femenino,Jessica,20
5550,127,43,7,8,62,98,60,95,5,3,A,13,25,35,8,11,R,6,31-45,Femenino,Melissa,127
5551,104,5,17,9,90,82,65,30,2,0,A,8,14,15,9,14,D,6,31-45,Femenino,Vanessa,104
5552,20,19,7,9,15,22,58,17,5,1,C,17,29,42,3,3,R,6,31-45,Femenino,Jessica,20
5553,178,46,26,8,16,21,33,100,7,4,C,6,27,24,11,11,R,6,31-45,Femenino,Brittany,178
5554,20,47,6,25,25,89,28,18,2,1,B,6,24,22,18,14,D,6,31-45,Femenino,Jessica,20
5555,176,21,9,16,16,67,98,88,2,1,B,3,15,9,10,22,D,6,31-45,Femenino,April,176
5556,11,18,10,7,43,44,65,11,6,4,B,3,26,46,8,14,D,6,31-45,Masculino,Matthew,11
5557,245,33,2,19,31,92,26,93,1,1,A,10,3,25,5,12,R,6,31-45,Masculino,Paul,245
5558,73,34,12,15,58,26,54,47,5,0,C,7,4,12,15,1,D,6,31-45,Femenino,Elizabeth,73
5559,246,27,17,13,7,30,52,29,8,4,A,17,4,7,19,0,D,6,31-45,Femenino,Melanie,246
5560,69,28,5,23,29,73,22,4,0,4,C,13,31,10,16,13,R,6,31-45,Masculino,Stephen,69
5561,15,20,3,25,61,78,99,50,7,0,A,15,3,22,3,18,R,6,31-45,Masculino,David,15
5562,175,11,22,1,90,49,7,7,0,0,C,5,9,15,10,7,D,6,31-45,Femenino,Angela,175
5563,14,2,10,3,32,6,55,88,5,0,B,9,27,34,0,27,R,6,31-45,Femenino,Kelly,14
5564,77,8,19,24,49,68,29,95,0,3,C,2,34,21,7,20,R,6,31-45,Femenino,Laura,77
5565,158,0,0,14,69,52,91,47,4,4,A,13,17,48,14,20,D,6,31-45,Femenino,Nicole,158
5566,42,31,12,1,8,34,44,15,9,2,C,1,25,19,8,26,D,6,31-45,Femenino,Jennifer,42
5567,247,44,1,9,68,59,43,83,1,4,C,18,13,24,14,3,D,6,31-45,Femenino,Crystal,247
5568,196,31,14,12,48,32,70,58,2,2,A,13,2,38,4,15,D,6,31-45,Femenino,Kristin,196
5569,246,4,13,25,54,70,8,0,5,1,A,4,1,46,6,1,R,6,31-45,Femenino,Melanie,246
5570,126,27,1,13,10,32,16,77,6,1,C,7,15,13,7,27,R,6,31-45,Femenino,Nancy,126
5571,83,15,22,13,36,71,0,90,9,2,A,7,30,19,19,21,D,6,31-45,Femenino,Christina,83
5572,159,3,28,6,35,87,73,77,9,2,C,1,21,45,12,0,R,6,31-45,Femenino,Diana,159
5573,73,39,20,9,7,41,32,55,10,3,C,9,22,50,13,18,R,6,31-45,Femenino,Elizabeth,73
5574,14,9,5,1,55,82,56,51,10,2,C,0,23,22,14,13,R,6,31-45,Femenino,Kelly,14
5575,160,21,2,25,74,53,26,63,2,2,A,14,1,15,12,3,D,6,31-45,Femenino,Brenda,160
5576,248,43,0,8,10,81,77,5,2,4,A,15,9,24,7,28,D,6,31-45,Femenino,Alexis,248
5577,249,17,4,3,74,91,62,5,2,3,A,8,10,44,13,28,D,6,31-45,Femenino,Erin,249
5578,51,39,3,6,93,98,13,46,9,3,C,3,5,23,1,19,R,6,31-45,Femenino,Heather,51
5579,250,46,6,7,39,48,61,40,1,4,C,7,6,37,13,18,D,6,31-45,Masculino,Ernest,250
5580,251,6,18,1,42,98,25,12,6,1,C,5,14,11,14,2,R,6,31-45,Femenino,Kylie,251
5581,252,23,1,21,72,29,23,11,7,0,A,8,7,32,7,13,D,6,31-45,Femenino,Joanne,252
5582,108,37,10,8,34,89,43,56,8,4,A,2,13,21,4,22,R,6,31-45,Masculino,Michael,108
5583,42,33,23,4,74,56,41,61,0,3,A,4,35,32,5,9,D,6,31-45,Femenino,Jennifer,42
5584,253,5,10,22,32,61,50,43,0,3,B,9,9,45,7,29,D,6,31-45,Femenino,Carmen,253
5585,177,40,27,13,27,79,29,54,2,4,A,8,17,1,10,5,D,6,31-45,Femenino,Stacy,177
5586,71,9,18,4,11,57,59,31,4,4,A,8,11,0,5,21,R,6,31-45,Femenino,Katherine,71
5587,40,21,25,4,8,3,10,18,4,1,A,17,29,48,14,14,D,6,31-45,Masculino,Andrew,40
5588,192,18,25,10,80,85,83,97,0,4,C,11,13,27,2,15,R,6,31-45,Femenino,Lisa,192
5589,247,27,14,3,10,61,72,71,2,3,B,12,31,50,9,2,R,6,31-45,Femenino,Crystal,247
5590,254,4,18,22,30,91,32,49,5,0,A,9,22,9,15,9,R,6,31-45,Masculino,Craig,254
5591,99,47,24,10,5,74,87,37,4,3,B,3,13,21,7,23,D,6,31-45,Masculino,Joshua,99
5592,255,13,14,14,84,81,67,85,9,2,C,18,6,0,9,16,D,6,31-45,Masculino,Melvin,255
5593,22,19,1,16,72,80,1,27,8,2,A,3,17,30,0,7,R,6,31-45,Masculino,Jeremy,22
5594,41,42,13,10,48,24,66,46,10,3,A,6,17,50,16,9,R,6,31-45,Femenino,Ashley,41
5595,67,37,29,13,76,55,36,61,10,2,A,0,31,21,20,29,R,6,31-45,Masculino,William,67
5596,80,19,28,16,11,96,11,2,5,0,A,17,15,16,14,28,R,6,31-45,Masculino,John,80
5597,31,35,7,22,92,22,51,25,1,4,B,15,12,7,4,2,D,6,31-45,Masculino,Scott,31
5598,80,43,16,25,5,70,71,54,4,1,A,8,23,16,10,11,D,6,31-45,Masculino,John,80
5599,57,13,13,12,91,27,19,66,9,3,A,10,23,32,3,30,D,6,31-45,Femenino,Kimberly,57
5600,24,18,2,8,35,17,13,66,0,4,C,6,5,8,7,14,R,6,46-60,Masculino,Christopher,24
5601,49,43,16,2,83,98,49,82,4,1,B,10,7,13,19,13,D,6,46-60,Femenino,Dana,49
5602,71,39,19,13,93,81,78,22,7,2,A,9,17,28,14,21,R,6,46-60,Femenino,Katherine,71
5603,15,29,11,5,54,48,82,51,6,0,B,12,3,4,7,30,D,6,46-60,Masculino,David,15
5604,256,47,11,22,18,23,8,50,3,2,C,18,24,3,6,27,D,6,46-60,Femenino,Meghan,256
5605,89,49,18,20,41,20,25,89,6,2,A,5,35,48,0,23,D,6,46-60,Masculino,Donald,89
5606,160,25,7,7,4,73,54,36,8,4,B,9,3,38,0,6,R,6,46-60,Femenino,Brenda,160
5607,136,16,8,23,99,35,16,40,0,0,B,18,1,25,9,12,D,6,46-60,Masculino,Gregory,136
5608,30,14,13,15,83,64,64,95,2,3,A,1,12,24,2,21,R,6,46-60,Masculino,Steven,30
5609,257,34,29,8,47,11,91,83,3,4,A,4,8,5,3,29,D,6,46-60,Femenino,Jamie,257
5610,11,1,2,21,17,8,98,57,6,3,A,0,27,26,5,29,D,6,46-60,Masculino,Matthew,11
5611,40,26,13,20,41,36,51,0,3,2,A,5,26,21,18,28,D,6,46-60,Masculino,Andrew,40
5612,234,9,30,9,23,0,32,63,6,3,A,15,17,43,17,22,D,6,46-60,Masculino,George,234
5613,28,9,30,10,60,93,79,33,6,2,A,11,2,31,10,10,D,6,46-60,Masculino,Timothy,28
5614,21,47,14,7,99,31,40,48,6,2,A,4,18,11,1,20,R,6,46-60,Femenino,Rebecca,21
5615,174,12,30,8,51,64,3,81,0,3,C,11,7,19,4,7,R,6,46-60,Femenino,Chloe,174
5616,113,12,28,20,72,70,29,69,3,4,C,11,28,21,9,25,R,6,46-60,Femenino,Sarah,113
5617,136,17,23,21,41,20,98,8,8,0,A,12,18,7,2,9,D,6,46-60,Masculino,Gregory,136
5618,137,10,24,17,70,88,47,77,4,3,C,8,12,39,7,9,R,6,46-60,Femenino,Denise,137
5619,128,24,12,23,52,20,35,92,4,1,B,2,6,49,8,1,R,6,46-60,Femenino,Andrea,128
5620,127,7,1,17,43,38,38,9,9,1,A,17,0,2,8,5,D,6,46-60,Femenino,Melissa,127
5621,56,43,9,23,77,7,4,75,2,2,A,5,16,42,5,18,R,6,46-60,Masculino,Kevin,56
5622,33,8,19,18,65,38,82,85,5,2,B,15,24,50,7,24,R,6,46-60,Masculino,Joseph,33
5623,21,41,23,0,48,62,93,62,2,4,B,6,16,43,17,7,D,6,46-60,Femenino,Rebecca,21
5624,163,25,4,10,48,63,15,53,8,4,B,5,5,40,8,16,D,6,46-60,Masculino,Zachary,163
5625,62,3,10,17,89,45,16,39,5,3,B,12,34,3,12,16,R,6,46-60,Femenino,Teresa,62
5626,102,48,0,24,50,77,23,35,4,3,B,6,35,44,5,22,D,6,46-60,Femenino,Mary,102
5627,52,19,28,15,90,53,11,20,2,0,A,11,5,26,8,12,R,6,46-60,Masculino,Travis,52
5628,83,41,29,14,42,68,24,11,4,2,B,0,21,6,3,16,R,6,46-60,Femenino,Christina,83
5629,75,37,18,7,99,39,85,61,7,3,B,12,35,13,16,28,R,6,46-60,Femenino,Tiffany,75
5630,121,22,28,5,26,38,32,13,10,3,B,7,11,37,6,24,R,6,46-60,Masculino,Patrick,121
5631,20,9,24,4,41,51,46,32,2,4,A,10,4,46,9,2,D,6,46-60,Femenino,Jessica,20
5632,165,36,0,24,55,38,61,25,8,0,C,13,25,47,8,26,R,6,46-60,Masculino,Marcus,165
5633,97,45,18,7,46,30,72,50,1,0,A,2,24,17,1,29,D,6,46-60,Masculino,Ronald,97
5634,56,5,2,1,93,57,72,10,6,2,C,0,31,23,12,7,D,6,46-60,Masculino,Kevin,56
5635,180,26,10,10,41,39,99,73,0,2,B,7,35,2,12,0,D,6,46-60,Femenino,Tina,180
5636,19,20,29,25,51,94,81,8,4,0,B,1,9,35,6,7,D,6,46-60,Masculino,Bradley,19
5637,258,7,19,24,60,0,81,93,2,0,A,8,23,42,3,13,R,6,46-60,Masculino,Carl,258
5638,21,50,14,1,2,76,72,80,3,4,A,2,26,17,0,5,D,6,46-60,Femenino,Rebecca,21
5639,69,2,14,22,27,52,32,75,2,0,C,16,0,33,16,10,D,6,46-60,Masculino,Stephen,69
5640,63,10,3,16,9,20,29,27,2,2,B,15,7,21,3,30,R,6,46-60,Masculino,Keith,63
5641,100,24,15,13,2,7,24,58,0,1,C,11,36,28,15,23,R,6,46-60,Femenino,Sierra,100
5642,178,0,23,18,79,8,63,97,2,2,B,7,20,13,15,13,R,6,46-60,Femenino,Brittany,178
5643,59,41,7,15,36,69,80,62,3,3,B,12,27,31,15,16,R,6,46-60,Femenino,Marcia,59
5644,102,23,25,23,98,2,6,78,9,1,C,11,6,11,14,25,R,6,46-60,Femenino,Mary,102
5645,259,42,12,1,67,4,31,3,8,1,A,3,21,20,11,10,D,6,46-60,Masculino,Luis,259
5646,4,31,11,0,14,37,3,21,7,4,A,3,14,28,17,1,D,6,46-60,Masculino,Daniel,4
5647,5,43,20,10,21,60,46,51,2,3,A,18,1,37,2,15,D,6,46-60,Masculino,Jeffrey,5
5648,195,13,23,14,85,73,74,21,3,1,A,6,15,21,3,4,D,6,46-60,Femenino,Karen,195
5649,67,10,20,19,35,46,61,24,0,2,C,5,26,42,14,11,R,6,46-60,Masculino,William,67
5650,112,4,11,22,54,47,100,20,9,1,C,11,26,44,20,29,D,6,46-60,Femenino,Kristen,112
5651,19,21,20,7,21,89,37,96,1,0,A,3,29,48,2,17,D,6,46-60,Masculino,Bradley,19
5652,67,31,16,24,78,79,93,71,7,4,B,13,33,21,3,6,D,6,46-60,Masculino,William,67
5653,133,24,8,17,68,61,28,78,9,3,A,14,21,23,9,17,R,6,46-60,Femenino,Haley,133
5654,108,5,11,19,80,94,6,32,0,3,C,14,3,37,11,19,D,6,46-60,Masculino,Michael,108
5655,108,18,0,20,65,77,54,37,3,3,A,11,9,17,14,0,R,6,46-60,Masculino,Michael,108
5656,108,6,13,18,0,2,45,77,0,3,B,3,36,10,13,7,R,6,46-60,Masculino,Michael,108
5657,260,6,28,23,35,38,36,46,0,4,A,7,16,24,16,10,D,6,46-60,Masculino,Omar,260
5658,80,34,13,13,75,75,100,38,7,3,A,9,25,15,17,25,R,6,46-60,Masculino,John,80
5659,20,36,20,1,35,81,44,100,2,1,A,4,22,31,10,13,D,6,46-60,Femenino,Jessica,20
5660,148,33,23,17,72,29,85,86,10,1,B,2,6,18,17,23,D,6,46-60,Femenino,Kathy,148
5661,163,33,5,2,5,91,48,44,1,3,B,13,25,29,1,15,D,6,46-60,Masculino,Zachary,163
5662,33,44,7,15,1,58,3,42,0,4,A,1,0,10,18,27,D,6,46-60,Masculino,Joseph,33
5663,143,7,15,10,82,20,36,88,0,3,B,13,3,50,10,15,D,6,46-60,Femenino,Susan,143
5664,171,30,17,22,38,9,81,99,7,4,A,2,35,5,10,18,D,6,46-60,Femenino,Christine,171
5665,94,31,23,15,64,83,53,45,3,1,B,4,31,46,19,7,D,6,46-60,Femenino,Sandra,94
5666,108,45,28,1,82,93,31,50,3,2,B,10,12,3,20,4,D,6,46-60,Masculino,Michael,108
5667,261,40,5,18,70,84,94,32,10,3,C,12,31,40,7,17,R,6,46-60,Masculino,Mason,261
5668,214,36,1,11,77,82,70,64,2,3,C,12,26,27,18,17,R,6,46-60,Femenino,Amber,214
5669,87,50,0,7,30,85,60,19,2,1,B,13,24,32,8,20,D,6,46-60,Femenino,Rachel,87
5670,40,36,19,4,99,75,65,49,3,1,C,2,8,22,7,0,D,6,46-60,Masculino,Andrew,40
5671,28,37,26,4,14,85,74,48,9,3,A,7,2,21,5,4,D,6,46-60,Masculino,Timothy,28
5672,40,27,27,23,33,35,39,99,4,2,C,13,27,34,10,22,R,6,46-60,Masculino,Andrew,40
5673,229,22,6,2,39,62,39,92,8,0,A,3,0,20,17,9,D,6,46-60,Femenino,Hannah,229
5674,18,42,3,9,18,85,10,66,2,1,C,12,10,29,13,12,R,6,46-60,Masculino,Randy,18
5675,12,45,18,16,92,20,2,94,8,2,A,14,0,19,2,16,D,6,46-60,Masculino,Brandon,12
5676,44,12,3,3,77,30,65,4,5,0,A,2,4,31,8,5,R,6,46-60,Masculino,Nathan,44
5677,52,4,17,13,78,91,44,83,6,4,C,6,30,30,3,16,D,6,46-60,Masculino,Travis,52
5678,262,35,20,19,22,46,15,43,4,3,B,17,4,28,0,16,D,6,46-60,Masculino,Johnathan,262
5679,179,2,17,9,67,30,63,5,3,1,C,9,18,29,20,25,D,6,46-60,Femenino,Catherine,179
5680,263,2,4,20,90,13,53,14,4,3,A,4,3,30,19,2,D,6,46-60,Masculino,Ross,263
