,Player ID,Age Group,Gender,Skill Level,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente
91939,91940,18-30,Male,Beginner,20,30,25,18,23,15,95,10,0,B,10,22,16,17,21,D
91910,91911,18-30,Male,Beginner,50,16,24,23,8,31,30,6,2,A,0,36,34,13,18,R
88109,88110,18-30,Male,Beginner,50,5,23,78,52,74,2,8,4,B,4,35,12,6,11,R
91903,91904,18-30,Male,Beginner,7,8,23,47,44,1,54,10,4,B,10,35,16,0,11,D
9319,9320,18-30,Male,Beginner,32,24,0,6,14,1,65,3,0,A,2,23,18,11,0,R
9783,9784,18-30,Male,Beginner,19,0,18,49,18,64,34,6,0,A,11,6,32,2,5,D
90901,90902,18-30,Male,Beginner,18,23,20,94,86,53,27,3,2,B,4,28,21,0,1,D
9331,9332,18-30,Male,Beginner,22,4,4,37,83,9,62,4,3,B,9,22,18,6,24,R
90875,90876,18-30,Male,Beginner,31,2,21,48,21,47,57,6,2,B,2,28,38,20,7,R
90912,90913,18-30,Male,Beginner,12,8,9,68,99,7,64,2,2,A,18,24,18,20,25,D
91976,91977,18-30,Male,Beginner,50,29,0,48,87,91,2,5,4,A,1,36,10,17,30,R
90176,90177,18-30,Male,Beginner,23,1,0,44,31,87,6,5,1,A,9,0,43,11,9,R
92086,92087,18-30,Male,Beginner,20,1,14,100,99,96,58,2,2,B,10,22,37,15,29,R
10010,10011,18-30,Male,Beginner,14,6,12,70,83,53,36,0,0,A,0,16,18,8,21,D
91507,91508,18-30,Male,Beginner,14,19,21,21,47,84,73,10,2,C,11,8,13,20,27,D
7941,7942,18-30,Male,Beginner,34,25,10,21,75,39,14,6,4,C,11,26,32,4,22,D
90012,90013,18-30,Male,Beginner,35,11,21,54,100,43,61,7,4,C,13,17,40,11,10,D
10067,10068,18-30,Male,Beginner,45,7,25,29,96,46,64,7,2,B,15,29,12,12,29,R
90018,90019,18-30,Male,Beginner,16,23,25,68,67,93,84,2,0,B,13,36,1,2,6,D
91577,91578,18-30,Male,Beginner,44,11,24,45,17,28,32,3,3,C,12,24,18,18,23,D
90024,90025,18-30,Male,Beginner,7,18,0,19,99,86,38,4,1,C,6,32,2,8,1,R
7813,7814,18-30,Male,Beginner,48,25,15,27,62,48,36,4,2,A,3,8,11,4,13,R
7821,7822,18-30,Male,Beginner,19,25,24,8,0,95,98,0,4,B,17,19,41,7,15,D
10058,10059,18-30,Male,Beginner,35,3,24,96,11,97,1,6,1,B,1,24,5,13,8,D
92045,92046,18-30,Male,Beginner,42,17,9,76,48,92,73,5,4,A,3,13,12,6,11,R
7842,7843,18-30,Male,Beginner,16,18,17,63,81,41,78,7,3,C,5,0,47,15,8,R
8305,8306,18-30,Male,Beginner,27,19,18,12,31,19,4,6,0,A,1,26,47,12,21,D
7845,7846,18-30,Male,Beginner,35,30,7,63,27,55,0,0,0,C,1,31,18,16,25,R
7863,7864,18-30,Male,Beginner,44,14,2,15,79,26,29,10,3,C,1,15,34,11,11,D
7870,7871,18-30,Male,Beginner,49,24,2,83,40,79,26,1,1,B,7,11,24,3,23,R
7879,7880,18-30,Male,Beginner,25,25,3,18,17,47,47,4,4,C,1,17,49,6,13,R
91983,91984,18-30,Male,Beginner,34,19,19,24,73,36,58,8,1,A,7,33,35,0,5,R
89887,89888,18-30,Male,Beginner,16,7,4,25,32,67,9,5,0,C,4,3,9,20,15,R
92073,92074,18-30,Male,Beginner,0,18,22,98,54,7,26,1,2,B,17,23,40,3,28,R
92156,92157,18-30,Male,Beginner,50,2,19,95,43,61,54,2,1,A,3,12,1,4,27,R
92146,92147,18-30,Male,Beginner,11,11,23,72,50,86,86,4,0,B,16,10,50,17,21,R
89898,89899,18-30,Male,Beginner,7,30,20,64,24,22,68,7,2,C,11,21,35,17,1,D
89919,89920,18-30,Male,Beginner,26,29,24,61,74,62,45,1,4,C,17,17,17,13,25,R
10049,10050,18-30,Male,Beginner,17,10,14,45,90,71,92,8,4,C,5,15,22,4,29,D
10078,10079,18-30,Male,Beginner,47,0,22,98,0,18,12,3,4,B,7,23,6,19,11,R
89854,89855,18-30,Male,Beginner,5,0,17,44,72,50,14,1,3,C,5,23,24,4,8,R
90400,90401,18-30,Male,Beginner,22,12,10,70,79,20,53,2,2,A,2,36,16,12,11,D
90398,90399,18-30,Male,Beginner,41,10,14,71,87,97,2,9,1,B,4,1,39,12,30,R
58358,58359,18-30,Male,Beginner,45,27,19,79,91,9,7,0,4,C,13,11,9,4,2,R
59376,59377,18-30,Male,Beginner,6,3,10,0,0,2,59,1,1,B,5,18,1,8,11,R
59275,59276,18-30,Male,Beginner,5,16,8,44,97,53,25,3,1,C,12,11,49,1,12,R
59273,59274,18-30,Male,Beginner,5,19,25,12,63,88,85,1,4,C,2,30,20,20,0,D
41784,41785,18-30,Male,Beginner,45,9,24,89,36,24,95,9,4,C,0,0,27,6,27,D
59163,59164,18-30,Male,Beginner,44,19,3,65,41,46,88,5,3,B,7,23,29,9,28,D
59157,59158,18-30,Male,Beginner,12,3,10,84,23,78,78,0,3,A,13,20,35,16,29,D
89455,89456,18-30,Male,Beginner,1,11,4,39,82,25,3,2,1,A,0,23,26,8,23,R
10425,10426,18-30,Male,Beginner,24,15,14,85,65,25,99,4,3,C,10,21,38,19,2,R
59129,59130,18-30,Male,Beginner,49,30,17,3,96,90,80,0,0,C,15,19,41,11,7,D
89479,89480,18-30,Male,Beginner,24,24,8,99,40,14,75,2,0,B,17,0,10,7,17,D
10546,10547,18-30,Male,Beginner,28,23,8,67,98,77,42,2,0,B,15,13,42,12,16,R
89662,89663,18-30,Male,Beginner,18,7,10,76,89,42,4,1,4,A,13,3,24,20,11,D
42290,42291,18-30,Male,Beginner,31,29,15,26,29,68,70,0,3,A,17,12,47,12,18,D
42291,42292,18-30,Male,Beginner,8,6,2,49,4,52,13,2,4,B,6,14,44,20,6,R
42328,42329,18-30,Male,Beginner,7,9,10,86,94,46,0,3,2,C,4,9,34,10,30,D
59232,59233,18-30,Male,Beginner,13,7,23,58,21,32,11,3,3,A,16,16,33,11,6,R
10493,10494,18-30,Male,Beginner,5,8,21,84,22,2,30,7,0,B,7,1,19,19,5,R
89759,89760,18-30,Male,Beginner,2,12,11,1,63,23,8,8,2,C,11,11,39,5,25,D
42195,42196,18-30,Male,Beginner,47,27,14,21,27,86,38,9,2,A,10,20,40,6,10,D
42225,42226,18-30,Male,Beginner,18,19,13,42,22,39,100,1,4,C,7,29,18,20,11,R
59274,59275,18-30,Male,Beginner,13,4,0,75,95,37,61,7,1,C,15,1,46,1,18,R
89774,89775,18-30,Male,Beginner,12,23,25,83,9,31,65,2,3,A,13,25,18,13,6,D
58659,58660,18-30,Male,Beginner,34,15,5,56,70,43,14,1,2,B,4,5,9,20,16,R
89791,89792,18-30,Male,Beginner,35,19,5,15,43,19,94,3,4,A,8,29,44,14,10,R
42345,42346,18-30,Male,Beginner,17,4,7,22,55,86,89,8,1,A,4,31,9,5,1,D
59380,59381,18-30,Male,Beginner,40,17,5,89,83,74,14,1,4,C,17,15,35,2,19,R
10411,10412,18-30,Male,Beginner,49,8,21,39,53,13,93,7,3,B,14,8,38,18,13,R
59388,59389,18-30,Male,Beginner,18,6,1,39,59,70,18,1,0,A,12,29,13,8,18,R
41253,41254,18-30,Male,Beginner,36,22,10,93,23,15,66,5,2,B,18,30,19,3,26,R
41078,41079,18-30,Male,Beginner,20,14,8,54,4,78,23,0,1,B,13,30,19,8,3,R
10469,10470,18-30,Male,Beginner,43,26,0,74,41,1,16,9,1,B,4,16,0,15,19,D
41090,41091,18-30,Male,Beginner,48,21,18,59,44,14,43,1,4,B,7,27,25,10,1,D
10465,10466,18-30,Male,Beginner,27,0,7,70,21,33,96,5,1,B,1,24,8,6,30,D
41323,41324,18-30,Male,Beginner,18,13,14,86,34,19,50,8,0,B,14,27,39,20,1,R
41345,41346,18-30,Male,Beginner,7,1,22,54,30,6,73,2,1,A,15,1,11,16,25,R
58812,58813,18-30,Male,Beginner,36,19,5,27,72,93,11,5,3,C,4,5,42,7,16,D
58793,58794,18-30,Male,Beginner,22,11,14,82,63,41,75,7,2,A,11,23,20,14,28,D
41346,41347,18-30,Male,Beginner,46,12,24,82,17,22,74,7,0,A,7,35,43,9,4,D
41351,41352,18-30,Male,Beginner,3,18,25,12,95,72,22,0,2,A,13,7,2,14,24,D
41362,41363,18-30,Male,Beginner,44,21,9,51,21,88,27,6,0,C,7,4,0,15,17,D
41366,41367,18-30,Male,Beginner,5,24,18,51,74,61,69,4,4,A,7,30,14,8,14,D
89797,89798,18-30,Male,Beginner,5,4,11,68,19,4,56,1,0,B,0,21,28,18,22,R
59338,59339,18-30,Male,Beginner,31,27,20,62,19,29,28,6,2,B,11,16,18,3,0,R
10450,10451,18-30,Male,Beginner,15,9,9,83,52,33,70,2,3,C,17,26,43,19,17,D
59330,59331,18-30,Male,Beginner,14,29,20,29,20,21,86,6,1,C,7,1,6,17,15,R
41387,41388,18-30,Male,Beginner,29,20,25,50,47,9,38,0,2,A,7,34,2,10,6,R
41277,41278,18-30,Male,Beginner,0,19,12,73,19,47,83,3,4,C,10,11,1,1,6,D
59294,59295,18-30,Male,Beginner,26,11,9,21,95,51,43,6,2,A,2,15,14,2,30,D
59282,59283,18-30,Male,Beginner,26,15,0,23,3,2,57,6,0,B,16,25,47,4,19,D
41212,41213,18-30,Male,Beginner,28,8,5,5,82,19,40,5,2,A,0,8,26,9,19,R
41222,41223,18-30,Male,Beginner,50,16,1,72,63,29,87,1,3,B,6,28,3,3,19,R
10432,10433,18-30,Male,Beginner,25,19,2,75,66,96,36,5,1,B,18,20,42,4,23,D
89628,89629,18-30,Male,Beginner,14,19,9,58,51,79,51,7,3,B,3,12,16,13,27,R
89634,89635,18-30,Male,Beginner,50,26,13,41,44,86,38,10,4,A,13,32,46,14,9,D
59394,59395,18-30,Male,Beginner,36,12,23,7,18,11,40,1,0,B,7,8,3,19,24,R
41379,41380,18-30,Male,Beginner,23,25,0,100,82,23,19,1,4,A,16,15,18,9,1,D
90869,90870,18-30,Male,Beginner,25,26,17,50,81,2,17,5,3,A,17,18,36,15,2,D
10253,10254,18-30,Male,Beginner,26,0,5,41,81,37,51,9,1,C,7,19,29,8,22,R
89814,89815,18-30,Male,Beginner,9,28,15,55,3,12,79,6,1,A,13,20,31,16,23,R
10895,10896,18-30,Male,Beginner,12,29,19,53,56,10,72,9,4,A,0,24,21,9,13,R
10889,10890,18-30,Male,Beginner,7,28,25,46,85,67,67,2,2,C,13,8,25,3,24,D
42114,42115,18-30,Male,Beginner,12,14,8,50,93,5,100,6,3,A,2,29,26,12,10,R
58050,58051,18-30,Male,Beginner,30,10,17,30,54,47,29,1,2,A,8,30,23,15,19,D
10885,10886,18-30,Male,Beginner,7,27,1,25,85,6,94,4,0,C,4,35,43,19,8,R
89380,89381,18-30,Male,Beginner,10,0,14,11,74,20,61,8,2,A,6,27,9,9,28,R
42152,42153,18-30,Male,Beginner,0,1,8,77,33,17,50,9,1,B,0,32,22,9,15,D
89392,89393,18-30,Male,Beginner,16,15,16,84,40,65,3,8,3,B,12,10,50,15,12,D
58516,58517,18-30,Male,Beginner,19,21,2,11,64,20,31,7,0,A,17,10,20,0,13,R
58493,58494,18-30,Male,Beginner,10,9,23,81,84,25,32,4,3,C,8,35,12,19,23,R
58490,58491,18-30,Male,Beginner,12,21,7,50,85,43,29,0,0,C,17,17,13,6,13,R
58489,58490,18-30,Male,Beginner,23,10,15,43,68,96,92,10,3,A,4,30,24,7,2,R
89410,89411,18-30,Male,Beginner,15,13,9,14,100,18,77,4,3,B,7,4,16,9,23,R
41995,41996,18-30,Male,Beginner,47,11,8,74,37,28,48,8,1,B,7,9,38,10,30,D
10639,10640,18-30,Male,Beginner,26,16,10,47,54,32,58,5,3,B,11,5,10,2,14,R
42003,42004,18-30,Male,Beginner,32,28,9,67,87,78,10,2,4,B,2,9,46,20,1,R
89353,89354,18-30,Male,Beginner,7,4,23,35,31,22,92,1,0,B,3,0,41,15,20,D
89248,89249,18-30,Male,Beginner,49,26,14,33,1,96,86,7,2,C,11,13,44,12,20,D
89266,89267,18-30,Male,Beginner,48,2,0,98,0,5,45,8,0,A,6,14,11,7,13,D
10628,10629,18-30,Male,Beginner,36,24,20,32,90,29,13,5,1,A,5,17,46,2,18,D
42020,42021,18-30,Male,Beginner,44,20,13,35,72,68,64,8,2,C,14,10,2,17,21,R
89318,89319,18-30,Male,Beginner,47,4,5,86,93,65,87,10,1,C,7,29,18,17,5,R
10603,10604,18-30,Male,Beginner,16,28,1,31,66,3,56,9,0,B,14,35,44,13,20,D
10760,10761,18-30,Male,Beginner,32,22,7,30,93,51,10,4,3,A,7,21,17,6,27,D
83671,83672,18-30,Male,Beginner,49,19,2,71,24,35,100,0,1,A,14,36,27,17,21,R
10924,10925,18-30,Male,Beginner,37,30,12,21,9,90,19,1,4,B,3,20,40,0,5,R
41861,41862,18-30,Male,Beginner,32,14,23,36,78,71,78,0,2,A,4,11,27,10,6,R
41832,41833,18-30,Male,Beginner,3,14,23,17,41,32,66,4,2,B,5,25,33,16,20,R
89103,89104,18-30,Male,Beginner,7,26,1,65,46,47,11,7,3,A,1,29,32,0,12,D
58152,58153,18-30,Male,Beginner,41,19,22,74,14,79,71,7,4,B,17,5,32,3,20,D
58146,58147,18-30,Male,Beginner,18,9,15,43,93,77,14,6,0,B,8,13,20,17,22,D
89821,89822,18-30,Male,Beginner,34,24,21,40,71,49,3,8,1,A,10,24,37,9,18,R
58133,58134,18-30,Male,Beginner,39,7,16,10,64,89,37,3,0,C,11,33,14,6,8,D
10204,10205,18-30,Male,Beginner,2,0,13,38,43,73,6,4,1,B,16,6,23,1,15,R
10173,10174,18-30,Male,Beginner,19,26,15,93,89,22,73,7,0,C,14,9,26,9,30,D
58281,58282,18-30,Male,Beginner,17,13,10,79,83,23,69,9,1,B,17,3,42,14,3,D
10286,10287,18-30,Male,Beginner,16,1,12,70,39,70,73,6,0,C,13,12,28,13,15,R
42385,42386,18-30,Male,Beginner,11,4,24,60,5,62,19,6,1,A,12,28,0,10,7,D
58239,58240,18-30,Male,Beginner,19,21,6,0,66,29,80,1,1,C,17,26,3,17,6,D
10350,10351,18-30,Male,Beginner,1,29,19,48,80,46,15,7,3,A,11,4,44,5,30,R
42386,42387,18-30,Male,Beginner,50,17,17,94,26,65,4,10,0,A,3,27,9,12,10,D
42462,42463,18-30,Male,Beginner,2,22,11,32,33,39,54,6,1,A,4,33,0,6,7,R
89166,89167,18-30,Male,Beginner,4,12,16,98,26,99,58,9,0,B,7,6,38,14,20,D
41914,41915,18-30,Male,Beginner,12,7,5,57,23,0,76,10,3,B,17,33,22,20,28,R
58001,58002,18-30,Male,Beginner,41,10,15,76,15,79,73,9,3,A,15,20,45,0,28,D
57998,57999,18-30,Male,Beginner,17,7,11,72,22,31,15,0,3,A,18,22,14,5,6,R
10309,10310,18-30,Male,Beginner,4,3,24,50,38,2,45,9,3,B,8,29,49,4,16,D
57962,57963,18-30,Male,Beginner,20,12,2,15,37,99,39,6,3,C,0,34,34,10,7,D
89194,89195,18-30,Male,Beginner,2,0,4,40,43,65,42,0,3,A,0,3,38,5,16,D
89209,89210,18-30,Male,Beginner,50,9,19,9,12,86,63,9,1,C,11,21,44,14,1,R
41980,41981,18-30,Male,Beginner,47,4,13,75,21,28,100,8,2,C,0,14,12,3,0,R
10791,10792,18-30,Male,Beginner,19,22,6,8,34,78,41,4,1,A,3,23,14,7,18,D
10785,10786,18-30,Male,Beginner,46,5,7,32,22,85,61,1,0,A,16,7,18,6,3,R
89083,89084,18-30,Male,Beginner,23,18,14,11,1,77,47,8,1,C,1,28,26,11,20,D
10776,10777,18-30,Male,Beginner,10,10,20,85,91,36,96,3,1,B,6,12,29,10,27,R
89167,89168,18-30,Male,Beginner,35,0,22,77,42,33,73,4,0,C,12,28,23,19,6,D
90845,90846,18-30,Male,Beginner,41,25,8,92,65,60,53,1,4,C,10,4,23,7,14,R
9349,9350,18-30,Male,Beginner,33,4,6,64,1,96,49,10,0,C,6,30,35,13,14,R
90833,90834,18-30,Male,Beginner,31,4,22,9,41,90,86,1,3,C,5,29,5,3,23,D
6476,6477,18-30,Male,Beginner,48,9,15,31,4,86,18,10,0,B,8,2,22,2,25,D
93380,93381,18-30,Male,Beginner,39,26,15,74,87,13,5,5,4,A,3,23,14,9,5,R
11295,11296,18-30,Male,Beginner,37,11,20,73,76,19,98,5,2,C,8,27,0,9,29,D
6519,6520,18-30,Male,Beginner,30,2,9,82,60,67,16,2,1,C,6,32,41,16,27,D
6526,6527,18-30,Male,Beginner,14,4,2,0,10,96,35,1,1,A,17,16,50,7,1,D
11010,11011,18-30,Male,Beginner,17,11,9,30,34,20,84,5,4,B,17,11,13,1,2,R
11060,11061,18-30,Male,Beginner,23,10,22,76,4,2,49,1,1,C,3,36,44,15,24,D
7558,7559,18-30,Male,Beginner,44,6,18,86,18,11,86,10,3,C,11,14,16,8,11,D
88384,88385,18-30,Male,Beginner,17,16,14,52,25,3,45,10,4,B,14,3,44,3,3,R
7567,7568,18-30,Male,Beginner,39,30,11,41,46,59,1,4,4,C,0,28,11,7,3,R
93399,93400,18-30,Male,Beginner,50,11,20,72,100,37,36,2,1,B,13,3,49,2,9,D
93491,93492,18-30,Male,Beginner,31,17,15,58,22,0,42,1,1,B,14,10,43,12,23,R
7570,7571,18-30,Male,Beginner,13,22,16,37,6,15,5,9,1,B,10,31,50,16,10,R
7580,7581,18-30,Male,Beginner,38,23,25,34,56,78,0,0,3,C,14,33,40,3,26,R
7594,7595,18-30,Male,Beginner,34,20,5,41,42,65,89,6,4,A,13,34,34,17,17,R
11124,11125,18-30,Male,Beginner,22,4,11,92,68,54,0,5,2,C,12,2,48,9,10,R
7599,7600,18-30,Male,Beginner,21,6,22,90,22,24,48,4,4,A,16,25,44,8,25,R
7430,7431,18-30,Male,Beginner,35,25,8,11,64,51,98,7,4,B,0,4,45,2,18,D
11115,11116,18-30,Male,Beginner,33,12,14,77,56,25,42,8,2,B,0,9,0,14,27,D
11106,11107,18-30,Male,Beginner,12,30,0,10,25,62,80,10,1,B,4,12,16,13,3,D
93419,93420,18-30,Male,Beginner,23,10,12,56,16,17,1,0,3,B,18,3,10,0,21,R
11162,11163,18-30,Male,Beginner,4,30,5,77,70,100,47,10,4,B,13,35,43,14,13,D
11647,11648,18-30,Male,Beginner,34,29,1,10,17,61,63,3,3,A,4,8,7,11,19,D
7452,7453,18-30,Male,Beginner,37,2,9,59,93,48,47,3,2,B,0,6,32,13,22,R
92453,92454,18-30,Male,Beginner,21,6,11,89,79,40,59,7,2,C,5,29,27,19,26,R
11312,11313,18-30,Male,Beginner,25,7,9,59,12,76,15,5,2,B,2,0,34,3,8,R
6447,6448,18-30,Male,Beginner,30,20,0,16,29,56,90,5,2,A,16,1,47,11,13,D
6439,6440,18-30,Male,Beginner,46,24,0,50,30,38,35,0,3,C,6,7,37,13,18,D
11349,11350,18-30,Male,Beginner,23,0,14,61,16,97,93,5,0,A,15,9,0,8,21,D
6907,6908,18-30,Male,Beginner,48,16,12,23,90,81,41,6,0,A,5,21,24,1,10,R
6356,6357,18-30,Male,Beginner,4,11,8,66,22,22,91,2,1,B,9,1,5,3,28,D
89060,89061,18-30,Male,Beginner,39,22,13,66,47,85,75,4,4,C,4,2,30,18,12,D
6371,6372,18-30,Male,Beginner,19,19,12,47,61,56,100,6,1,C,12,6,10,15,30,D
89071,89072,18-30,Male,Beginner,14,7,12,26,8,32,10,5,3,B,12,17,26,8,15,D
93072,93073,18-30,Male,Beginner,35,14,2,95,89,9,24,8,0,C,6,4,42,20,15,D
12224,12225,18-30,Male,Beginner,2,9,5,24,39,94,9,8,0,C,4,12,21,15,13,R
93067,93068,18-30,Male,Beginner,2,21,6,81,25,69,26,0,3,C,12,17,50,12,7,R
6396,6397,18-30,Male,Beginner,2,4,10,33,68,68,41,10,1,C,17,17,39,2,28,R
89003,89004,18-30,Male,Beginner,21,26,11,55,32,76,95,5,4,A,15,21,32,20,5,D
6418,6419,18-30,Male,Beginner,47,26,10,59,36,0,82,10,4,A,17,29,36,1,3,D
11763,11764,18-30,Male,Beginner,13,17,6,16,84,96,82,0,1,B,17,1,26,5,13,D
92449,92450,18-30,Male,Beginner,44,4,22,6,74,16,10,4,1,C,17,32,16,19,2,R
11755,11756,18-30,Male,Beginner,24,27,1,26,19,23,26,6,2,B,7,14,2,20,21,D
11257,11258,18-30,Male,Beginner,42,4,24,74,25,39,99,7,4,C,13,32,29,0,8,R
88942,88943,18-30,Male,Beginner,7,11,25,74,88,15,12,9,4,B,5,19,11,6,29,R
6289,6290,18-30,Male,Beginner,27,9,14,47,68,51,52,6,3,A,0,8,0,2,11,R
11250,11251,18-30,Male,Beginner,44,12,18,96,48,40,87,3,0,B,9,21,29,18,16,D
88955,88956,18-30,Male,Beginner,48,24,11,47,29,84,65,9,3,C,16,26,2,9,21,D
93520,93521,18-30,Male,Beginner,24,17,15,100,24,21,28,9,4,C,10,17,12,17,26,D
93519,93520,18-30,Male,Beginner,46,9,10,70,83,28,48,9,4,B,12,32,38,8,15,D
11223,11224,18-30,Male,Beginner,5,12,17,83,62,72,1,10,3,C,0,27,45,9,7,D
11178,11179,18-30,Male,Beginner,8,17,2,67,73,36,48,10,0,B,13,5,28,9,8,D
11169,11170,18-30,Male,Beginner,24,26,5,59,11,46,64,0,3,B,6,6,4,16,14,R
88988,88989,18-30,Male,Beginner,16,14,15,6,29,19,14,5,2,A,0,9,11,1,11,D
6632,6633,18-30,Male,Beginner,1,21,22,0,43,32,57,1,2,A,18,14,1,6,1,R
6246,6247,18-30,Male,Beginner,35,0,12,40,68,38,80,7,0,A,10,7,11,11,3,D
6874,6875,18-30,Male,Beginner,48,5,12,10,71,47,12,3,3,B,6,18,42,10,7,D
88680,88681,18-30,Male,Beginner,32,17,23,65,16,19,66,9,3,B,7,26,30,20,11,R
7469,7470,18-30,Male,Beginner,0,3,16,69,74,53,37,10,4,A,16,33,20,6,11,D
7144,7145,18-30,Male,Beginner,26,1,15,37,11,0,6,5,1,C,9,1,7,5,1,R
7145,7146,18-30,Male,Beginner,17,18,18,4,51,33,70,9,4,C,11,17,38,12,17,R
92332,92333,18-30,Male,Beginner,22,16,0,35,94,33,22,4,2,A,3,2,24,0,2,D
92327,92328,18-30,Male,Beginner,35,27,10,51,62,33,81,0,0,B,10,3,28,0,28,D
92283,92284,18-30,Male,Beginner,17,19,14,45,14,49,17,9,3,C,5,19,36,20,10,D
92281,92282,18-30,Male,Beginner,19,6,18,61,51,48,46,1,1,B,17,7,6,11,26,R
92278,92279,18-30,Male,Beginner,2,25,21,89,79,20,11,4,0,C,16,30,12,12,28,D
11385,11386,18-30,Male,Beginner,0,22,19,66,13,75,22,9,3,B,14,17,47,4,21,R
11378,11379,18-30,Male,Beginner,8,1,11,100,22,98,61,10,2,B,6,8,48,4,15,R
11461,11462,18-30,Male,Beginner,22,30,24,60,33,60,60,2,3,A,7,21,50,8,25,D
92564,92565,18-30,Male,Beginner,15,9,15,73,61,35,26,9,4,C,9,2,35,11,26,R
11504,11505,18-30,Male,Beginner,30,18,20,4,11,74,96,2,2,A,8,18,32,13,19,D
11496,11497,18-30,Male,Beginner,6,3,13,67,63,71,61,7,3,C,4,35,29,10,0,D
92592,92593,18-30,Male,Beginner,23,22,10,71,84,71,84,3,0,A,6,23,4,4,16,R
11490,11491,18-30,Male,Beginner,33,14,24,97,12,82,55,6,4,B,8,20,41,9,2,D
92824,92825,18-30,Male,Beginner,39,15,12,4,3,15,7,7,2,B,6,26,44,7,2,R
7308,7309,18-30,Male,Beginner,48,17,18,40,6,29,85,10,1,C,11,11,19,18,13,R
7048,7049,18-30,Male,Beginner,22,27,1,57,21,7,44,5,4,B,15,6,38,17,30,D
92813,92814,18-30,Male,Beginner,40,20,12,64,76,66,14,3,2,B,8,35,35,17,16,R
7264,7265,18-30,Male,Beginner,45,15,2,92,9,17,65,1,1,A,5,9,19,13,14,R
92562,92563,18-30,Male,Beginner,27,30,3,94,49,26,89,2,3,C,8,6,16,4,6,D
92776,92777,18-30,Male,Beginner,6,1,12,1,92,83,84,10,1,C,5,6,8,9,7,R
7260,7261,18-30,Male,Beginner,48,17,24,14,38,20,54,8,0,B,1,19,50,15,15,D
92929,92930,18-30,Male,Beginner,25,6,3,50,69,67,53,8,4,B,0,7,35,20,3,R
7052,7053,18-30,Male,Beginner,9,24,6,26,75,82,35,3,3,B,16,9,20,8,1,R
7219,7220,18-30,Male,Beginner,28,28,13,97,76,45,28,10,3,A,7,25,18,9,10,R
11407,11408,18-30,Male,Beginner,43,14,13,19,15,12,72,4,3,B,4,6,4,2,10,D
7673,7674,18-30,Male,Beginner,50,19,13,83,3,86,73,3,2,A,1,35,32,0,10,R
11422,11423,18-30,Male,Beginner,42,18,7,74,97,63,54,5,1,C,18,8,39,16,9,D
7478,7479,18-30,Male,Beginner,20,13,3,10,29,23,59,5,3,C,16,30,41,17,2,D
92405,92406,18-30,Male,Beginner,1,4,23,16,98,30,18,8,0,B,5,10,4,16,24,R
88593,88594,18-30,Male,Beginner,42,28,21,44,88,63,46,2,0,A,2,1,49,10,23,R
7484,7485,18-30,Male,Beginner,11,16,3,44,92,39,42,7,4,A,7,27,32,2,4,D
7521,7522,18-30,Male,Beginner,45,2,2,43,27,70,24,4,0,C,1,3,31,20,8,D
7618,7619,18-30,Male,Beginner,45,4,18,77,32,69,60,1,2,A,6,11,25,17,7,R
92465,92466,18-30,Male,Beginner,9,10,9,86,43,23,57,4,3,C,6,15,20,11,5,R
7715,7716,18-30,Male,Beginner,4,22,5,4,0,51,19,2,2,A,11,26,29,13,0,R
92550,92551,18-30,Male,Beginner,17,5,15,40,28,43,54,4,0,B,15,0,36,6,3,D
92547,92548,18-30,Male,Beginner,34,16,0,16,55,68,33,9,4,A,5,27,37,7,4,D
7726,7727,18-30,Male,Beginner,19,12,22,27,38,29,33,4,4,A,18,34,13,5,25,D
92524,92525,18-30,Male,Beginner,48,11,18,58,93,76,57,9,3,C,16,14,42,8,20,R
11668,11669,18-30,Male,Beginner,22,20,17,90,11,41,86,5,4,C,2,36,27,13,11,D
11726,11727,18-30,Male,Beginner,31,24,1,78,36,36,86,0,1,A,4,1,36,11,29,D
92503,92504,18-30,Male,Beginner,28,14,9,53,11,49,85,3,2,C,14,2,49,12,10,D
92502,92503,18-30,Male,Beginner,22,4,23,11,57,62,79,1,2,B,17,19,25,19,6,R
7758,7759,18-30,Male,Beginner,41,23,6,95,2,91,68,3,2,B,11,35,48,12,27,D
7770,7771,18-30,Male,Beginner,6,26,12,19,74,83,5,3,0,B,14,3,42,3,16,R
93644,93645,18-30,Male,Beginner,11,2,25,80,14,86,68,10,4,B,4,35,44,3,2,R
92554,92555,18-30,Male,Beginner,34,27,14,48,99,98,45,7,1,C,12,7,46,4,16,D
92770,92771,18-30,Male,Beginner,17,30,19,87,70,22,88,3,3,A,5,3,40,20,4,R
92678,92679,18-30,Male,Beginner,28,10,6,71,95,82,73,8,4,A,17,35,23,14,15,D
92702,92703,18-30,Male,Beginner,18,26,22,56,56,36,82,7,3,B,1,26,44,7,0,D
92237,92238,18-30,Male,Beginner,14,20,8,29,57,5,31,5,1,B,6,20,42,19,14,R
7641,7642,18-30,Male,Beginner,9,23,10,46,40,68,13,6,3,A,14,29,43,12,11,R
92213,92214,18-30,Male,Beginner,43,10,20,17,20,20,87,3,2,B,18,2,37,18,9,R
