Player ID,Errores No Forzados,Winners,Puntos Ganados de Remate,% Primeros Saques,% Segundos Saques,% Puntos Ganados con Primeros Saques,% Puntos Ganados con Segundos Saques,Dobles Faltas,Km Recorridos,Zonas de Calor,Puntos de Break,Puntos de Oro,Errores No Forzados de Fondo de Pista,Errores No Forzados en Red,% de Restos Fallados,Posición Preferente,Partido,Edad,Género_x
806,25,17,25,57,25,55,73,3,1,B,5,21,17,1,30,D,5,>60,Masculino
807,48,8,15,89,96,17,3,8,4,C,16,16,43,17,15,D,5,>60,Masculino
808,3,19,7,71,84,54,80,0,0,B,18,31,1,7,15,D,5,>60,Masculino
809,12,25,22,89,32,71,49,7,0,B,3,32,47,19,5,D,5,>60,Masculino
810,6,6,4,27,62,83,100,4,2,C,13,34,46,2,23,D,5,>60,Masculino
811,20,30,13,89,91,23,32,6,3,B,3,28,43,11,10,R,5,>60,Masculino
812,21,23,20,2,70,46,27,5,0,C,17,19,7,6,3,R,5,>60,Masculino
813,36,26,15,28,87,99,74,3,3,B,17,14,19,12,1,R,5,>60,Masculino
814,45,12,23,98,37,91,19,7,4,C,7,4,50,13,0,R,5,>60,Masculino
815,49,8,13,11,47,44,58,4,1,B,15,33,45,18,23,D,5,>60,Masculino
816,41,6,7,42,35,7,3,7,4,B,10,14,15,1,25,R,5,>60,Masculino
817,42,6,24,18,25,38,30,1,4,A,16,6,3,2,6,D,5,>60,Masculino
818,39,13,7,1,7,87,29,4,1,B,12,27,7,12,12,D,5,>60,Masculino
819,27,10,8,18,92,54,12,0,1,A,9,25,27,4,25,D,5,>60,Masculino
820,42,27,9,86,57,49,40,3,3,C,8,2,15,12,0,D,5,>60,Masculino
821,5,16,18,68,12,70,71,6,4,A,16,1,45,3,13,R,5,>60,Masculino
822,44,29,22,6,71,41,65,4,4,C,5,15,48,11,2,R,5,>60,Masculino
823,31,5,2,40,59,16,42,4,4,A,0,13,28,6,30,R,5,>60,Masculino
824,38,20,19,71,34,91,93,9,0,A,16,30,8,4,16,R,5,>60,Masculino
825,21,30,8,53,30,24,20,3,4,C,3,17,27,13,16,R,5,>60,Masculino
826,23,30,15,83,100,2,76,1,2,B,8,34,38,16,15,D,5,>60,Masculino
827,10,3,24,25,17,94,37,9,4,B,1,13,7,0,1,D,5,>60,Masculino
828,14,22,17,52,89,80,75,1,1,A,17,21,14,5,21,D,5,>60,Masculino
829,27,23,6,40,38,68,51,9,4,C,7,22,2,7,14,D,5,>60,Masculino
830,35,18,10,51,45,90,64,1,4,B,10,30,34,10,11,D,5,>60,Masculino
831,34,7,18,40,68,44,0,8,3,C,3,32,31,4,11,R,5,>60,Masculino
832,21,3,5,20,13,66,63,9,1,A,3,1,47,14,25,D,5,>60,Masculino
833,20,2,16,71,81,64,13,8,2,C,8,3,14,4,16,D,5,>60,Masculino
834,46,9,21,72,14,23,74,6,0,C,6,36,50,4,15,R,5,>60,Masculino
835,21,1,0,60,32,72,89,9,0,A,18,27,48,17,2,D,5,>60,Masculino
836,25,17,14,10,50,4,59,6,1,B,16,28,27,3,23,D,5,>60,Masculino
837,11,13,2,50,29,1,97,10,1,A,2,13,25,18,9,R,5,>60,Masculino
838,5,4,8,94,13,71,78,8,0,B,17,10,21,17,22,R,5,>60,Masculino
839,50,17,6,35,12,42,68,7,1,C,2,13,44,16,27,D,5,>60,Masculino
840,18,21,16,13,25,52,30,0,1,A,1,1,28,16,7,D,5,>60,Masculino
841,8,3,5,66,78,0,21,0,0,A,9,24,25,7,30,R,5,>60,Masculino
842,15,24,3,73,86,80,87,1,0,C,1,35,26,0,9,D,5,>60,Masculino
843,1,11,4,12,63,84,26,6,1,C,4,17,3,18,24,D,5,>60,Masculino
844,19,23,1,9,75,80,91,10,4,A,8,18,4,9,26,R,5,>60,Masculino
845,25,12,1,39,53,6,84,3,1,B,6,15,38,15,29,R,5,>60,Masculino
846,9,7,21,3,15,12,64,7,4,A,15,29,0,2,25,R,5,>60,Masculino
847,17,13,0,39,97,30,79,4,1,A,18,11,11,1,28,D,5,>60,Masculino
848,1,3,17,91,41,78,61,5,1,B,0,24,19,12,7,R,5,>60,Masculino
849,3,21,17,14,22,61,44,5,3,C,18,23,14,6,5,D,5,>60,Masculino
850,1,5,22,60,67,4,45,1,4,A,7,3,2,11,19,R,5,>60,Masculino
851,22,29,9,78,85,36,1,9,0,A,5,2,16,2,22,D,5,>60,Masculino
852,43,18,11,98,64,50,68,10,4,B,6,14,6,10,8,R,5,>60,Masculino
853,30,29,2,39,53,47,67,7,0,A,4,4,1,9,25,R,5,>60,Masculino
854,2,4,6,65,50,67,23,2,0,B,3,15,8,1,13,R,5,>60,Masculino
855,29,19,25,22,27,89,20,2,3,B,9,9,14,11,23,D,5,>60,Masculino
856,48,5,21,28,37,1,37,8,2,A,9,6,43,16,15,R,5,>60,Masculino
857,10,29,11,26,5,12,9,3,2,B,0,11,38,14,20,D,5,>60,Masculino
858,2,20,0,5,39,14,31,3,1,A,12,17,46,6,13,D,5,>60,Masculino
859,13,17,19,75,59,42,37,0,0,C,2,17,12,19,26,D,5,>60,Masculino
860,19,26,16,59,45,99,59,9,2,B,4,5,40,15,0,R,5,>60,Masculino
861,26,19,21,30,80,47,7,8,2,C,2,15,1,20,20,D,5,>60,Masculino
862,5,5,22,43,30,69,44,10,4,B,17,32,30,10,25,D,5,>60,Masculino
863,49,4,16,32,21,71,37,0,0,A,5,29,32,18,30,R,5,>60,Masculino
864,39,19,2,91,4,32,69,1,0,B,3,9,10,7,1,R,5,>60,Masculino
865,50,22,5,45,59,52,5,6,3,B,13,28,41,11,14,D,5,>60,Masculino
866,24,24,9,71,37,27,73,6,2,B,18,25,39,10,27,D,5,>60,Masculino
867,4,15,2,67,57,16,7,3,4,C,6,3,11,15,4,R,5,>60,Masculino
868,28,17,0,31,72,90,20,6,4,B,12,3,20,11,13,D,5,>60,Masculino
869,18,18,18,83,26,66,47,6,4,A,13,26,47,5,11,D,5,>60,Masculino
870,50,7,20,89,23,31,19,0,2,B,11,17,40,14,13,R,5,>60,Masculino
871,2,14,19,37,20,96,82,6,4,C,10,27,18,9,6,R,5,>60,Masculino
872,39,5,12,45,2,32,2,10,4,C,1,13,19,12,19,D,5,>60,Masculino
873,7,25,14,67,69,87,16,7,4,A,9,28,9,9,28,D,5,>60,Masculino
874,3,23,1,57,53,80,72,0,3,B,18,16,43,0,24,D,5,>60,Masculino
875,38,28,15,65,62,25,4,3,4,A,14,6,40,12,4,R,5,>60,Masculino
876,37,0,3,51,41,34,88,7,0,B,7,32,22,14,3,D,5,>60,Masculino
877,19,2,22,73,96,31,5,6,3,C,5,11,7,10,6,R,5,>60,Masculino
878,47,8,13,8,60,29,83,0,3,B,13,7,50,17,21,D,5,>60,Masculino
879,36,6,21,73,19,71,10,6,2,B,9,16,33,18,17,D,5,>60,Masculino
880,6,12,5,69,24,52,57,0,0,B,9,5,41,6,13,R,5,>60,Masculino
881,49,18,7,98,34,33,89,0,3,B,7,31,44,19,21,D,5,>60,Masculino
882,5,3,24,69,71,46,10,3,0,A,12,17,48,15,8,R,5,>60,Masculino
883,25,29,13,90,61,55,38,0,4,C,11,0,8,20,0,R,5,>60,Masculino
884,0,9,18,75,60,96,71,10,3,A,3,5,1,1,23,R,5,>60,Masculino
885,50,24,5,3,61,12,6,1,1,B,0,33,4,6,4,R,5,>60,Masculino
886,22,19,13,63,33,16,0,4,2,B,3,16,20,13,11,D,5,>60,Masculino
887,17,7,22,56,77,71,42,0,4,C,10,2,13,18,7,D,5,>60,Masculino
888,29,23,20,19,51,40,58,3,0,C,11,33,9,3,15,D,5,>60,Masculino
889,36,20,3,0,53,69,11,4,4,B,6,18,32,15,11,D,5,>60,Masculino
890,13,21,12,4,52,4,63,7,2,C,1,16,17,15,1,D,5,>60,Masculino
891,48,1,7,59,21,96,98,2,4,C,16,25,47,6,22,D,5,>60,Masculino
892,18,12,21,24,59,24,48,2,3,A,15,13,33,15,4,D,5,>60,Masculino
893,42,18,21,84,40,54,38,5,2,B,1,19,25,1,2,R,5,>60,Masculino
894,29,0,20,94,30,16,79,1,1,A,2,34,4,17,26,D,5,>60,Masculino
895,46,21,15,64,41,50,97,0,0,C,6,22,42,14,6,R,5,>60,Masculino
896,41,18,3,29,0,1,14,2,2,B,18,36,43,4,14,R,5,>60,Masculino
897,48,14,18,2,34,36,86,5,3,C,4,31,43,4,28,R,5,>60,Masculino
898,25,25,17,8,90,55,79,10,0,A,2,29,21,17,22,R,5,>60,Masculino
899,5,19,19,90,34,51,11,7,1,B,12,31,36,13,4,D,5,>60,Masculino
900,5,16,18,29,8,42,87,6,2,B,18,9,12,12,20,R,5,>60,Masculino
901,45,24,20,24,64,91,86,10,3,C,7,35,46,14,17,D,5,>60,Masculino
902,34,27,22,58,0,17,38,9,1,A,7,27,43,5,10,D,5,>60,Masculino
903,3,14,3,25,0,75,29,4,2,A,13,35,43,19,1,D,5,>60,Masculino
904,5,6,9,22,63,3,57,5,2,A,13,6,12,5,17,R,5,>60,Masculino
905,9,13,7,48,89,59,92,2,1,B,6,23,16,11,2,R,5,>60,Masculino
906,48,22,0,84,25,78,45,0,2,C,8,27,48,7,12,D,5,>60,Masculino
907,37,6,9,62,54,1,41,6,1,C,7,19,32,6,21,D,5,>60,Masculino
908,17,6,17,56,11,7,72,7,4,C,3,20,5,7,28,R,5,>60,Masculino
909,19,6,22,12,79,81,98,0,3,A,11,27,45,1,6,D,5,>60,Masculino
910,8,17,21,8,90,27,15,6,2,A,17,31,20,8,17,R,5,>60,Masculino
911,9,29,6,73,96,50,79,7,2,B,3,5,24,12,28,R,5,>60,Masculino
912,48,6,21,40,50,47,71,2,0,B,8,34,17,1,26,R,5,>60,Masculino
913,17,23,19,69,52,23,100,0,4,C,11,33,45,15,26,R,5,>60,Masculino
914,2,4,9,93,22,96,34,2,1,C,1,5,1,3,10,D,5,>60,Masculino
915,13,23,17,4,53,43,16,5,1,C,11,11,26,13,14,D,5,>60,Masculino
916,47,8,0,30,34,59,5,0,3,C,3,11,32,9,11,D,5,>60,Masculino
917,14,0,10,97,50,31,78,4,2,B,7,9,23,4,8,R,5,>60,Masculino
918,1,29,21,45,94,75,92,10,2,B,11,0,19,13,23,D,5,>60,Masculino
919,8,18,20,11,58,87,56,0,0,B,9,21,13,1,15,D,5,>60,Masculino
920,9,29,3,4,7,93,53,6,1,B,5,26,31,18,28,D,5,>60,Masculino
921,25,2,18,7,11,4,45,0,1,B,7,5,36,4,19,D,5,>60,Masculino
922,9,26,8,18,69,20,60,3,1,A,7,2,46,7,24,R,5,>60,Masculino
923,16,15,11,83,11,89,21,3,2,A,12,20,48,19,18,D,5,>60,Masculino
924,8,20,14,58,15,98,91,8,2,B,13,0,26,20,23,D,5,>60,Masculino
925,44,18,10,19,41,57,77,8,2,C,4,27,17,8,6,D,5,>60,Masculino
926,19,1,6,9,21,94,7,4,2,B,13,14,32,5,11,R,5,>60,Masculino
927,30,7,7,97,77,22,5,8,0,C,14,7,1,16,14,D,5,>60,Masculino
928,28,23,20,16,10,35,23,2,2,B,5,14,45,7,23,R,5,>60,Masculino
929,16,6,0,45,90,20,15,6,1,A,16,17,31,5,23,D,5,>60,Masculino
930,21,16,10,91,31,82,34,1,4,C,16,7,13,20,29,D,5,>60,Masculino
931,46,8,8,24,25,71,92,6,0,A,11,24,43,5,1,D,5,>60,Masculino
932,44,9,6,28,12,100,95,1,3,C,15,10,48,14,27,D,5,>60,Masculino
933,4,5,10,57,90,10,72,3,1,C,0,10,5,13,19,R,5,>60,Masculino
934,40,29,10,11,21,33,76,9,3,B,4,6,24,7,19,D,5,>60,Masculino
935,13,11,17,20,99,67,91,7,1,A,1,25,19,1,22,R,5,>60,Masculino
936,8,25,7,92,85,10,92,2,1,C,8,17,24,5,25,D,5,>60,Masculino
937,45,18,21,5,94,11,59,5,4,B,0,21,32,1,12,R,5,>60,Masculino
938,4,12,21,57,51,37,33,3,1,B,4,28,16,7,24,D,5,>60,Masculino
939,10,24,4,22,47,63,82,5,3,A,13,17,38,0,19,D,5,>60,Masculino
940,11,1,22,79,57,58,48,9,4,B,1,27,49,19,29,D,5,>60,Masculino
941,43,10,20,11,61,23,49,7,4,B,2,20,50,1,21,D,5,>60,Masculino
942,3,24,6,45,85,98,75,1,3,B,8,28,24,16,16,R,5,>60,Masculino
943,43,9,0,57,15,34,60,4,1,A,18,19,47,6,7,D,5,>60,Masculino
944,14,1,11,75,83,72,35,10,1,C,18,22,31,5,22,D,5,>60,Masculino
945,49,13,17,24,69,12,10,2,2,A,18,9,41,13,8,D,5,>60,Masculino
946,8,27,6,85,13,56,8,0,2,B,3,18,31,18,11,R,5,>60,Masculino
947,3,5,23,37,50,87,16,1,3,B,14,28,9,7,15,D,5,>60,Masculino
948,19,8,17,38,53,19,27,2,2,C,18,4,28,19,8,D,5,>60,Masculino
949,16,15,23,100,40,11,64,5,2,C,13,32,29,6,12,R,5,>60,Masculino
950,23,30,11,54,34,36,71,7,0,B,13,3,34,4,18,R,5,>60,Masculino
951,1,15,8,53,34,14,71,8,2,B,15,19,44,6,23,R,5,>60,Masculino
952,3,14,12,63,79,34,63,2,0,A,3,33,7,1,2,D,5,>60,Masculino
953,10,10,18,28,15,96,28,9,3,B,2,33,40,5,15,R,5,>60,Masculino
954,14,10,8,60,23,22,47,0,2,C,7,12,40,4,17,R,5,>60,Masculino
955,9,17,16,18,93,37,81,1,3,A,10,22,17,16,21,D,5,>60,Masculino
956,3,22,18,97,44,81,26,5,0,A,3,2,30,5,24,D,5,>60,Masculino
957,28,24,2,97,49,78,36,3,1,A,3,17,47,16,14,R,5,>60,Masculino
958,45,16,4,65,55,51,99,5,3,A,6,8,12,0,7,R,5,>60,Masculino
959,21,2,3,18,50,72,50,7,1,A,0,7,44,4,17,D,5,>60,Masculino
960,45,6,5,24,44,12,57,9,0,A,12,5,11,3,0,R,5,>60,Masculino
961,35,17,6,46,36,94,50,3,0,C,4,11,47,11,22,R,5,>60,Masculino
962,22,30,13,73,50,22,41,6,2,A,11,23,20,3,16,R,5,>60,Masculino
963,18,17,21,72,55,42,70,3,0,C,11,23,15,13,0,D,5,>60,Masculino
964,34,25,9,70,49,92,3,6,2,B,14,33,4,3,3,R,5,>60,Masculino
965,4,25,19,18,12,94,51,10,4,B,11,23,19,11,16,R,5,>60,Masculino
966,0,20,6,27,90,76,43,2,4,B,13,5,41,3,10,R,5,>60,Masculino
967,3,1,21,16,8,66,73,6,3,B,2,19,15,10,2,R,5,>60,Masculino
968,36,14,11,96,5,28,70,5,2,B,17,9,48,13,2,R,5,>60,Masculino
969,31,22,4,85,74,30,4,2,3,B,18,7,38,8,6,D,5,>60,Masculino
970,34,5,23,58,24,71,25,4,2,C,18,36,29,15,6,D,5,>60,Masculino
971,25,1,16,5,88,26,70,9,4,A,1,33,16,11,18,D,5,>60,Masculino
972,38,5,17,64,50,76,35,5,1,B,2,14,20,8,11,R,5,>60,Masculino
973,48,3,7,36,53,45,96,9,0,A,17,12,44,11,19,R,5,>60,Masculino
974,15,27,25,76,24,39,81,6,4,C,7,1,14,14,7,D,5,>60,Masculino
975,9,10,3,29,70,27,14,5,1,A,1,33,10,5,14,R,5,>60,Masculino
976,31,17,0,50,48,17,31,8,0,C,9,14,45,10,1,R,5,>60,Masculino
977,4,17,8,94,100,88,62,0,2,C,17,30,16,11,12,D,5,>60,Masculino
978,17,23,7,62,95,66,0,7,1,A,5,16,41,16,25,D,5,>60,Masculino
979,12,16,6,92,60,42,21,1,3,C,7,36,3,10,15,R,5,>60,Masculino
980,9,18,16,70,6,26,20,10,0,A,12,5,31,17,27,R,5,>60,Masculino
981,38,29,25,88,32,66,16,10,0,A,4,36,16,13,10,R,5,>60,Masculino
982,5,30,3,35,65,44,56,3,4,B,6,14,8,12,24,D,5,>60,Masculino
983,5,0,1,72,82,98,36,0,3,B,1,1,27,4,28,R,5,>60,Masculino
984,28,22,15,57,56,86,13,8,2,B,14,6,46,17,24,D,5,>60,Masculino
985,29,27,10,36,7,83,9,5,2,B,15,1,2,7,12,R,5,>60,Masculino
986,9,29,3,32,40,82,28,4,2,C,15,5,6,18,20,D,5,>60,Masculino
987,3,16,10,39,21,74,35,2,1,C,1,7,48,12,11,R,5,>60,Masculino
988,28,3,9,19,7,33,67,1,2,C,2,21,43,15,11,D,5,>60,Masculino
989,14,23,21,78,20,30,57,5,1,A,1,15,5,4,18,R,5,>60,Masculino
990,20,25,23,41,11,1,58,1,4,C,18,7,17,14,19,R,5,>60,Masculino
991,13,16,23,65,6,49,59,4,1,B,12,11,41,7,14,D,5,>60,Masculino
992,28,1,16,55,52,19,3,3,4,A,7,13,8,17,9,R,5,>60,Masculino
993,33,9,6,55,64,30,71,10,0,B,12,10,10,2,30,D,5,>60,Masculino
994,23,22,8,18,85,72,32,6,4,A,5,33,7,2,12,R,5,>60,Masculino
995,50,21,11,17,94,58,85,6,1,C,18,18,34,17,20,R,5,>60,Masculino
996,16,28,8,49,89,58,57,7,0,A,7,5,31,18,7,D,5,>60,Masculino
997,1,11,4,87,37,98,34,5,2,B,8,6,22,13,17,D,5,>60,Masculino
998,19,2,20,81,10,64,94,0,1,C,3,35,28,4,28,D,5,>60,Masculino
999,14,25,5,44,33,88,56,9,4,B,2,8,32,19,4,D,5,>60,Masculino
1000,10,22,17,12,28,38,21,7,2,B,4,2,19,15,11,R,5,>60,Masculino
1,35,24,23,49,69,49,67,10,0,B,7,4,37,2,4,R,6,<18,Masculino
2,46,28,23,82,3,37,3,0,2,A,13,1,17,20,29,R,6,<18,Masculino
3,39,21,3,74,88,31,53,4,2,C,10,28,46,9,19,D,6,<18,Masculino
4,41,28,1,46,4,31,83,6,3,C,12,4,22,10,17,R,6,<18,Masculino
5,30,5,10,91,78,53,69,3,3,A,3,20,11,4,16,R,6,<18,Masculino
6,12,9,16,88,82,66,42,1,2,C,10,11,18,14,11,R,6,<18,Masculino
7,36,8,13,23,91,30,10,5,3,A,6,31,1,12,10,R,6,<18,Masculino
8,50,1,2,0,33,23,96,9,0,A,14,29,7,16,15,R,6,<18,Masculino
9,37,20,8,82,68,89,69,4,1,A,18,19,50,11,18,R,6,<18,Masculino
10,39,15,9,36,90,88,22,10,1,B,4,25,22,10,21,R,6,<18,Masculino
11,24,21,16,82,34,7,28,9,3,B,12,5,1,8,16,R,6,<18,Masculino
12,32,26,6,7,19,92,11,0,3,C,5,22,15,12,26,D,6,<18,Masculino
13,8,7,1,2,23,83,95,4,3,A,5,34,3,10,18,D,6,<18,Masculino
14,39,0,12,53,74,72,45,2,0,B,9,28,42,4,11,D,6,<18,Masculino
15,40,30,18,57,68,11,22,5,1,A,14,25,50,5,14,D,6,<18,Masculino
16,36,26,23,54,73,4,64,1,0,C,4,13,0,8,2,D,6,<18,Masculino
17,7,12,15,18,15,6,27,1,4,A,6,16,27,4,25,D,6,<18,Masculino
18,24,4,6,52,52,39,47,6,0,A,11,10,19,11,6,D,6,<18,Masculino
19,41,5,22,31,40,36,24,6,0,A,15,23,49,7,12,D,6,<18,Masculino
20,32,4,12,2,92,88,16,6,0,A,0,34,1,4,16,R,6,<18,Masculino
21,44,7,13,32,23,29,20,1,2,C,17,4,23,18,10,D,6,<18,Masculino
22,14,12,10,22,24,50,29,8,4,A,3,30,28,11,17,D,6,<18,Masculino
23,22,24,24,3,18,25,39,7,3,C,6,29,8,6,29,D,6,<18,Masculino
24,15,28,13,5,35,30,20,4,0,C,6,22,19,17,0,R,6,<18,Masculino
25,1,9,4,5,99,92,11,4,1,A,2,25,34,15,26,D,6,<18,Masculino
26,13,17,18,40,72,49,74,9,3,A,15,23,17,19,29,R,6,<18,Masculino
27,32,22,13,76,11,54,4,10,4,C,5,18,31,15,3,R,6,<18,Masculino
28,0,30,1,60,44,22,56,9,2,B,7,21,41,18,5,D,6,<18,Masculino
29,12,29,17,58,23,18,68,6,2,C,4,20,37,14,4,D,6,<18,Masculino
30,15,3,13,20,80,90,96,2,1,C,14,2,0,9,10,R,6,<18,Masculino
31,8,2,5,39,57,100,44,2,3,B,14,20,21,19,16,D,6,<18,Masculino
32,3,12,13,75,4,13,70,8,1,C,18,17,14,2,21,R,6,<18,Masculino
33,4,25,20,64,24,47,76,1,1,A,6,20,13,11,21,D,6,<18,Masculino
34,47,28,18,91,29,6,35,8,4,B,10,16,4,15,13,R,6,<18,Masculino
35,5,28,24,3,31,25,28,2,0,A,16,34,35,1,26,D,6,<18,Masculino
36,34,10,4,49,72,82,26,2,3,A,16,2,30,12,13,R,6,<18,Masculino
37,11,4,15,24,50,85,1,7,2,A,4,21,33,5,19,R,6,<18,Masculino
38,27,2,25,9,3,50,38,3,0,A,7,2,46,3,4,D,6,<18,Masculino
39,16,4,6,24,81,38,44,8,1,A,14,30,42,0,13,D,6,<18,Masculino
40,50,22,10,87,94,91,26,3,2,A,15,36,8,5,24,R,6,<18,Masculino
41,47,19,18,88,13,48,41,7,2,B,6,8,10,15,10,D,6,<18,Masculino
42,22,24,12,12,90,37,7,10,2,A,0,35,34,14,26,D,6,<18,Masculino
43,38,1,22,80,86,5,71,7,4,A,15,31,39,6,28,D,6,<18,Masculino
44,40,12,7,38,98,69,43,7,4,C,0,22,8,7,21,D,6,<18,Masculino
45,24,20,16,62,5,32,100,3,4,C,12,36,8,18,0,D,6,<18,Masculino
46,5,10,1,0,14,0,80,4,2,C,12,8,30,15,22,R,6,<18,Masculino
47,41,2,18,39,15,41,15,2,4,A,16,19,21,20,12,D,6,<18,Masculino
48,6,27,10,84,64,68,75,7,2,A,9,4,18,13,10,D,6,<18,Masculino
49,4,16,25,81,27,56,12,2,1,A,6,10,35,4,10,R,6,<18,Masculino
50,20,3,10,74,89,31,24,5,4,C,8,22,34,1,12,D,6,<18,Masculino
51,37,16,9,4,32,28,10,1,4,C,12,23,43,0,5,R,6,<18,Masculino
52,20,17,9,22,98,65,32,0,2,B,5,22,39,9,21,D,6,<18,Masculino
53,35,4,22,3,26,21,93,4,4,B,4,11,2,2,7,D,6,<18,Masculino
54,0,23,0,58,63,51,38,3,3,C,9,26,2,5,26,R,6,<18,Masculino
55,33,4,8,86,62,68,39,0,2,A,16,19,10,19,11,D,6,<18,Masculino
56,20,29,21,3,97,25,60,10,0,C,17,32,26,16,30,D,6,<18,Masculino
57,6,30,10,44,8,82,24,8,4,A,13,5,24,19,3,R,6,<18,Masculino
58,38,24,1,100,59,84,51,1,1,B,9,20,34,9,20,R,6,<18,Masculino
59,10,18,14,23,29,21,37,8,1,B,17,35,34,11,8,D,6,<18,Masculino
60,24,15,8,35,73,4,84,3,3,A,13,24,48,12,22,D,6,<18,Masculino
61,6,25,1,34,78,9,72,0,0,C,12,19,34,10,18,D,6,<18,Masculino
62,22,24,13,80,40,45,49,10,0,B,10,4,46,6,7,R,6,<18,Masculino
63,7,12,15,29,2,62,93,10,1,B,2,20,13,13,21,R,6,<18,Masculino
64,42,22,11,69,14,26,61,6,0,B,14,17,46,12,3,R,6,<18,Masculino
65,22,25,18,0,37,22,58,4,2,A,17,1,2,12,10,R,6,<18,Masculino
66,9,19,7,44,90,37,12,1,4,C,15,22,2,12,22,R,6,<18,Masculino
67,40,6,7,86,16,25,11,0,4,B,11,24,11,4,10,R,6,<18,Masculino
68,19,30,5,31,57,24,80,3,0,A,10,35,34,19,29,D,6,<18,Masculino
69,4,7,9,3,81,52,88,1,0,B,11,31,35,8,9,R,6,<18,Masculino
70,12,9,20,49,3,24,53,6,3,B,8,35,24,18,24,D,6,<18,Masculino
71,45,0,19,33,83,65,0,6,3,C,9,4,26,11,18,D,6,<18,Masculino
72,31,16,5,78,80,78,67,8,3,B,3,15,33,1,18,D,6,<18,Masculino
73,17,20,7,44,11,85,86,7,2,A,4,34,8,17,10,R,6,<18,Masculino
74,33,24,17,95,19,62,13,2,2,C,13,19,10,10,18,R,6,<18,Masculino
75,11,10,19,83,65,75,96,1,1,C,16,19,39,15,7,R,6,<18,Masculino
76,41,7,25,54,56,70,29,7,3,C,17,16,43,15,9,D,6,<18,Masculino
77,15,13,19,75,57,8,98,10,1,A,11,25,37,5,23,R,6,<18,Masculino
78,5,3,20,2,18,30,20,7,3,C,3,7,19,14,22,D,6,<18,Masculino
79,48,8,4,21,83,71,14,0,4,C,4,5,37,7,24,R,6,<18,Masculino
80,13,26,6,52,51,71,15,8,1,A,0,33,19,3,4,R,6,<18,Masculino
81,48,1,19,55,74,71,34,2,1,C,14,21,31,18,17,D,6,<18,Masculino
82,36,10,16,63,99,97,36,6,2,A,1,32,27,7,2,R,6,<18,Masculino
83,38,11,19,97,17,13,27,0,1,B,2,7,8,9,25,D,6,<18,Masculino
84,41,23,2,52,56,36,53,7,3,B,7,12,9,3,7,D,6,<18,Masculino
85,4,17,21,19,71,81,97,7,1,B,8,14,1,3,2,D,6,<18,Masculino
86,1,5,2,39,24,52,78,0,4,C,15,8,26,3,23,R,6,<18,Masculino
87,21,7,16,79,26,4,47,10,1,B,8,19,16,12,10,R,6,<18,Masculino
88,15,5,1,54,45,44,24,9,1,C,6,25,22,4,8,D,6,<18,Masculino
89,13,22,2,37,94,94,1,8,4,A,16,11,35,13,19,R,6,<18,Masculino
90,30,29,25,63,58,67,53,2,0,B,1,27,12,1,5,D,6,<18,Masculino
91,24,19,6,28,73,43,61,1,0,B,8,31,40,1,7,R,6,<18,Masculino
92,21,30,9,39,86,13,30,3,4,B,10,24,29,5,4,R,6,<18,Masculino
93,4,19,6,46,12,23,89,0,0,C,15,33,44,10,0,D,6,<18,Masculino
94,36,24,15,72,88,16,47,8,3,A,14,1,39,16,29,R,6,<18,Masculino
95,6,27,21,95,46,51,69,5,1,C,18,20,29,15,21,R,6,<18,Masculino
96,46,23,19,61,96,80,82,2,4,C,9,10,18,13,0,R,6,<18,Masculino
97,25,17,23,18,35,95,82,0,1,C,17,23,16,7,3,R,6,<18,Masculino
98,26,21,2,9,6,10,7,10,1,A,12,11,31,17,5,R,6,<18,Masculino
99,49,24,25,85,83,81,89,10,1,C,0,27,42,15,5,D,6,<18,Masculino
100,15,18,12,3,67,98,88,9,0,C,18,36,2,15,8,R,6,<18,Masculino
101,6,27,17,22,43,2,26,10,0,C,3,3,32,3,10,R,6,<18,Masculino
102,44,15,6,89,31,2,70,0,2,C,6,10,26,7,23,D,6,<18,Masculino
103,6,8,19,77,97,65,69,3,3,C,6,16,18,2,24,D,6,<18,Masculino
104,2,28,4,54,77,32,66,0,2,B,15,2,38,4,12,D,6,<18,Masculino
105,35,21,0,72,78,75,20,7,2,A,3,36,24,3,3,R,6,<18,Masculino
106,32,0,14,34,62,57,35,10,3,C,14,14,44,17,17,D,6,<18,Masculino
107,46,22,5,52,67,46,90,9,1,A,9,26,8,11,6,R,6,<18,Masculino
108,31,12,11,71,49,4,69,7,0,A,8,6,43,7,28,R,6,<18,Masculino
109,2,26,10,65,68,93,19,8,4,A,14,30,0,0,26,R,6,<18,Masculino
110,50,3,10,37,84,83,52,1,0,B,0,0,36,11,12,D,6,<18,Masculino
111,16,20,4,84,100,87,71,0,0,A,13,30,43,1,2,D,6,<18,Masculino
112,34,28,3,8,46,41,47,9,4,B,6,1,13,20,12,R,6,<18,Masculino
113,46,22,1,28,87,60,94,6,1,B,7,6,10,8,14,R,6,<18,Masculino
114,5,26,4,42,59,37,87,5,4,A,11,24,16,13,7,D,6,<18,Masculino
115,18,18,4,21,86,18,80,3,1,B,9,1,13,2,26,D,6,<18,Masculino
116,45,21,10,49,94,73,99,8,0,C,12,27,3,10,3,D,6,<18,Masculino
117,0,2,12,74,62,85,60,8,0,C,5,3,43,12,23,D,6,<18,Masculino
118,16,25,23,52,61,0,85,6,0,B,12,35,9,20,10,R,6,<18,Masculino
